     303    -1.205    -0.881 
     304    -1.207    -0.849 
     305    -1.211    -0.771 
     306    -1.214    -0.800 
     307    -1.216    -0.879 
     308    -1.218    -0.845 
     309    -1.221    -0.766 
     310    -1.222    -0.802 
     311    -1.222    -0.874 
     312    -1.223    -0.821 
     313    -1.222    -0.753 
     314    -1.220    -0.816 
     315    -1.217    -0.871 
     316    -1.212    -0.797 
     317    -1.206    -0.757 
     318    -1.201    -0.838 
     319    -1.196    -0.877 
     320    -1.194    -0.801 
     321    -1.195    -0.775 
     322    -1.197    -0.858 
     323    -1.200    -0.895 
     324    -1.203    -0.830 
     325    -1.205    -0.789 
     326    -1.205    -0.854 
     327    -1.204    -0.908 
     328    -1.202    -0.854 
     329    -1.201    -0.789 
     330    -1.201    -0.830 
     331    -1.202    -0.883 
     332    -1.206    -0.852 
     333    -1.211    -0.786 
     334    -1.216    -0.813 
     335    -1.221    -0.868 
     336    -1.224    -0.840 
     337    -1.224    -0.791 
     338    -1.223    -0.804 
     339    -1.221    -0.856 
     340    -1.217    -0.834 
     341    -1.213    -0.795 
     342    -1.209    -0.819 
     343    -1.205    -0.857 
     344    -1.200    -0.829 
     345    -1.197    -0.800 
     346    -1.197    -0.834 
     347    -1.199    -0.854 
     348    -1.200    -0.824 
     349    -1.202    -0.808 
     350    -1.204    -0.843 
     351    -1.206    -0.861 
     352    -1.207    -0.827 
     353    -1.208    -0.820 
     354    -1.207    -0.854 
     355    -1.205    -0.858 
     356    -1.203    -0.830 
     357    -1.200    -0.822 
     358    -1.197    -0.850 
     359    -1.194    -0.859 
     360    -1.192    -0.824 
     361    -1.192    -0.818 
     362    -1.193    -0.857 
     363    -1.194    -0.863 
     364    -1.197    -0.825 
     365    -1.202    -0.821 
     366    -1.208    -0.855 
     367    -1.214    -0.864 
     368    -1.221    -0.838 
     369    -1.226    -0.824 
     370    -1.230    -0.850 
     371    -1.232    -0.866 
     372    -1.231    -0.840 
     373    -1.229    -0.824 
     374    -1.226    -0.838 
     375    -1.222    -0.854 
     376    -1.217    -0.831 
     377    -1.212    -0.809 
     378    -1.209    -0.826 
     379    -1.206    -0.840 
     380    -1.206    -0.824 
     381    -1.206    -0.800 
     382    -1.208    -0.815 
     383    -1.211    -0.830 
     384    -1.214    -0.812 
     385    -1.219    -0.809 
     386    -1.224    -0.829 
     387    -1.228    -0.845 
     388    -1.231    -0.828 
     389    -1.233    -0.817 
     390    -1.231    -0.826 
     391    -1.228    -0.838 
     392    -1.224    -0.828 
     393    -1.217    -0.810 
     394    -1.210    -0.804 
     395    -1.204    -0.819 
     396    -1.198    -0.813 
     397    -1.192    -0.802 
     398    -1.188    -0.798 
     399    -1.187    -0.805 
     400    -1.188    -0.813 
     401    -1.193    -0.805 
     402    -1.200    -0.793 
     403    -1.208    -0.812 
     404    -1.215    -0.821 
     405    -1.223    -0.812 
     406    -1.229    -0.814 
     407    -1.229    -0.835 
     408    -1.226    -0.840 
     409    -1.220    -0.829 
     410    -1.213    -0.826 
     411    -1.202    -0.844 
     412    -1.192    -0.847 
     413    -1.183    -0.836 
     414    -1.178    -0.843 
     415    -1.176    -0.855 
     416    -1.177    -0.853 
     417    -1.180    -0.844 
     418    -1.186    -0.841 
     419    -1.193    -0.858 
     420    -1.202    -0.854 
     421    -1.212    -0.837 
     422    -1.221    -0.846 
     423    -1.231    -0.858 
     424    -1.237    -0.850 
     425    -1.240    -0.839 
     426    -1.239    -0.856 
     427    -1.232    -0.865 
     428    -1.223    -0.842 
     429    -1.212    -0.835 
     430    -1.199    -0.852 
     431    -1.187    -0.856 
     432    -1.177    -0.838 
     433    -1.171    -0.837 
     434    -1.169    -0.857 
     435    -1.169    -0.851 
     436    -1.173    -0.833 
     437    -1.179    -0.837 
     438    -1.188    -0.855 
     439    -1.198    -0.835 
     440    -1.209    -0.811 
     441    -1.220    -0.821 
     442    -1.230    -0.841 
     443    -1.236    -0.821 
     444    -1.239    -0.793 
     445    -1.239    -0.812 
     446    -1.237    -0.827 
     447    -1.233    -0.796 
     448    -1.227    -0.790 
     449    -1.220    -0.814 
     450    -1.212    -0.811 
     451    -1.206    -0.794 
     452    -1.201    -0.811 
     453    -1.200    -0.830 
     454    -1.201    -0.819 
     455    -1.204    -0.809 
     456    -1.210    -0.829 
     457    -1.217    -0.843 
     458    -1.224    -0.835 
     459    -1.229    -0.824 
     460    -1.232    -0.832 
     461    -1.232    -0.849 
     462    -1.229    -0.846 
     463    -1.223    -0.824 
     464    -1.215    -0.831 
     465    -1.207    -0.846 
     466    -1.199    -0.843 
     467    -1.191    -0.824 
     468    -1.185    -0.821 
     469    -1.181    -0.842 
     470    -1.180    -0.833 
     471    -1.181    -0.815 
     472    -1.182    -0.822 
     473    -1.185    -0.843 
     474    -1.192    -0.830 
     475    -1.199    -0.810 
     476    -1.206    -0.817 
     477    -1.211    -0.840 
     478    -1.215    -0.828 
     479    -1.217    -0.805 
     480    -1.214    -0.823 
     481    -1.210    -0.836 
     482    -1.206    -0.818 
     483    -1.199    -0.813 
     484    -1.193    -0.832 
     485    -1.189    -0.838 
     486    -1.187    -0.818 
     487    -1.188    -0.815 
     488    -1.190    -0.842 
     489    -1.196    -0.844 
     490    -1.202    -0.818 
     491    -1.209    -0.815 
     492    -1.217    -0.840 
     493    -1.222    -0.848 
     494    -1.226    -0.829 
     495    -1.228    -0.816 
     496    -1.229    -0.836 
     497    -1.227    -0.853 
     498    -1.225    -0.835 
     499    -1.221    -0.818 
     500    -1.215    -0.820 
     501    -1.209    -0.844 
     502    -1.205    -0.839 
     503    -1.202    -0.817 
     504    -1.201    -0.814 
     505    -1.199    -0.833 
     506    -1.197    -0.834 
     507    -1.198    -0.813 
     508    -1.197    -0.811 
     509    -1.198    -0.829 
     510    -1.200    -0.822 
     511    -1.203    -0.804 
     512    -1.205    -0.815 
     513    -1.206    -0.845 
     514    -1.205    -0.830 
     515    -1.203    -0.808 
     516    -1.201    -0.835 
     517    -1.199    -0.863 
     518    -1.197    -0.848 
     519    -1.196    -0.822 
     520    -1.197    -0.832 
     521    -1.199    -0.866 
     522    -1.201    -0.859 
     523    -1.206    -0.828 
     524    -1.211    -0.833 
     525    -1.218    -0.857 
     526    -1.225    -0.856 
     527    -1.230    -0.826 
     528    -1.233    -0.823 
     529    -1.234    -0.847 
     530    -1.234    -0.845 
     531    -1.230    -0.818 
     532    -1.225    -0.831 
     533    -1.218    -0.852 
     534    -1.210    -0.839 
     535    -1.203    -0.812 
     536    -1.197    -0.828 
     537    -1.194    -0.847 
     538    -1.193    -0.832 
     539    -1.195    -0.813 
     540    -1.200    -0.835 
     541    -1.207    -0.854 
     542    -1.215    -0.828 
     543    -1.224    -0.820 
     544    -1.234    -0.844 
     545    -1.241    -0.855 
     546    -1.245    -0.830 
     547    -1.246    -0.817 
     548    -1.243    -0.832 
     549    -1.237    -0.849 
     550    -1.229    -0.830 
     551    -1.220    -0.816 
     552    -1.211    -0.832 
     553    -1.203    -0.845 
     554    -1.194    -0.818 
     555    -1.189    -0.800 
     556    -1.187    -0.812 
     557    -1.188    -0.828 
     558    -1.192    -0.803 
     559    -1.198    -0.785 
     560    -1.206    -0.814 
     561    -1.214    -0.830 
     562    -1.221    -0.802 
     563    -1.227    -0.800 
     564    -1.232    -0.832 
     565    -1.235    -0.842 
     566    -1.234    -0.816 
     567    -1.230    -0.823 
     568    -1.223    -0.852 
     569    -1.214    -0.866 
     570    -1.204    -0.841 
     571    -1.195    -0.829 
     572    -1.187    -0.849 
     573    -1.182    -0.865 
     574    -1.181    -0.840 
     575    -1.182    -0.816 
     576    -1.186    -0.826 
     577    -1.192    -0.845 
     578    -1.201    -0.827 
     579    -1.210    -0.811 
     580    -1.218    -0.816 
     581    -1.226    -0.832 
     582    -1.231    -0.831 
     583    -1.235    -0.820 
     584    -1.236    -0.817 
     585    -1.235    -0.834 
     586    -1.232    -0.839 
     587    -1.227    -0.829 
     588    -1.220    -0.822 
     589    -1.213    -0.844 
     590    -1.207    -0.852 
     591    -1.200    -0.834 
     592    -1.196    -0.826 
     593    -1.194    -0.847 
     594    -1.194    -0.855 
     595    -1.197    -0.827 
     596    -1.201    -0.820 
     597    -1.206    -0.848 
     598    -1.210    -0.847 
     599    -1.215    -0.824 
     600    -1.218    -0.820 
     601    -1.220    -0.830 
     602    -1.220    -0.835 
     603    -1.219    -0.822 
     604    -1.215    -0.812 
     605    -1.210    -0.818 
     606    -1.203    -0.824 
     607    -1.197    -0.814 
     608    -1.192    -0.811 
     609    -1.190    -0.824 
     610    -1.189    -0.818 
     611    -1.190    -0.808 
     612    -1.193    -0.808 
     613    -1.195    -0.823 
     614    -1.198    -0.824 
     615    -1.201    -0.809 
     616    -1.204    -0.815 
     617    -1.207    -0.841 
     618    -1.209    -0.840 
     619    -1.210    -0.822 
     620    -1.210    -0.819 
     621    -1.210    -0.852 
     622    -1.210    -0.856 
     623    -1.207    -0.832 
     624    -1.204    -0.822 
     625    -1.200    -0.847 
     626    -1.194    -0.862 
     627    -1.189    -0.831 
     628    -1.186    -0.812 
     629    -1.184    -0.839 
     630    -1.184    -0.854 
     631    -1.185    -0.821 
     632    -1.189    -0.797 
     633    -1.194    -0.830 
     634    -1.199    -0.851 
     635    -1.205    -0.812 
     636    -1.210    -0.798 
     637    -1.213    -0.839 
     638    -1.214    -0.841 
     639    -1.212    -0.800 
     640    -1.209    -0.803 
     641    -1.203    -0.839 
     642    -1.197    -0.834 
     643    -1.190    -0.796 
     644    -1.185    -0.815 
     645    -1.182    -0.850 
     646    -1.180    -0.827 
     647    -1.181    -0.782 
     648    -1.186    -0.818 
     649    -1.193    -0.858 
     650    -1.203    -0.810 
     651    -1.215    -0.780 
     652    -1.226    -0.828 
     653    -1.234    -0.851 
     654    -1.240    -0.803 
     655    -1.244    -0.791 
     656    -1.243    -0.840 
     657    -1.239    -0.834 
     658    -1.232    -0.793 
     659    -1.224    -0.811 
     660    -1.215    -0.848 
     661    -1.206    -0.821 
     662    -1.201    -0.795 
     663    -1.197    -0.835 
     664    -1.195    -0.861 
     665    -1.197    -0.823 
     666    -1.202    -0.807 
     667    -1.208    -0.843 
     668    -1.216    -0.870 
     669    -1.226    -0.845 
     670    -1.236    -0.818 
     671    -1.243    -0.840 
     672    -1.246    -0.863 
     673    -1.246    -0.842 
     674    -1.243    -0.810 
     675    -1.237    -0.821 
     676    -1.229    -0.838 
     677    -1.220    -0.813 
     678    -1.210    -0.795 
     679    -1.200    -0.815 
     680    -1.192    -0.826 
     681    -1.188    -0.805 
     682    -1.187    -0.795 
     683    -1.190    -0.817 
     684    -1.196    -0.818 
     685    -1.203    -0.796 
     686    -1.213    -0.808 
     687    -1.226    -0.825 
     688    -1.239    -0.811 
     689    -1.250    -0.812 
     690    -1.257    -0.831 
     691    -1.259    -0.837 
     692    -1.258    -0.820 
     693    -1.253    -0.824 
     694    -1.243    -0.840 
     695    -1.231    -0.831 
     696    -1.218    -0.817 
     697    -1.206    -0.826 
     698    -1.194    -0.841 
     699    -1.186    -0.838 
     700    -1.181    -0.827 
     701    -1.180    -0.829 
     702    -1.183    -0.847 
     703    -1.191    -0.847 
     704    -1.200    -0.834 
     705    -1.211    -0.831 
     706    -1.221    -0.852 
     707    -1.230    -0.863 
     708    -1.235    -0.836 
     709    -1.238    -0.827 
     710    -1.237    -0.848 
     711    -1.235    -0.865 
     712    -1.230    -0.839 
     713    -1.222    -0.821 
     714    -1.214    -0.853 
     715    -1.205    -0.869 
     716    -1.196    -0.843 
     717    -1.190    -0.825 
     718    -1.185    -0.841 
     719    -1.184    -0.863 
     720    -1.185    -0.832 
     721    -1.189    -0.812 
     722    -1.195    -0.835 
     723    -1.201    -0.850 
     724    -1.207    -0.816 
     725    -1.212    -0.800 
     726    -1.215    -0.830 
     727    -1.218    -0.833 
     728    -1.216    -0.797 
     729    -1.212    -0.788 
     730    -1.206    -0.822 
     731    -1.200    -0.826 
     732    -1.193    -0.792 
     733    -1.188    -0.796 
     734    -1.185    -0.838 
     735    -1.185    -0.814 
     736    -1.186    -0.787 
     737    -1.189    -0.808 
     738    -1.193    -0.834 
     739    -1.199    -0.809 
     740    -1.206    -0.785 
     741    -1.212    -0.825 
     742    -1.216    -0.849 
     743    -1.219    -0.813 
     744    -1.221    -0.797 
     745    -1.221    -0.836 
     746    -1.220    -0.848 
     747    -1.219    -0.821 
     748    -1.218    -0.809 
     749    -1.216    -0.848 
     750    -1.215    -0.873 
     751    -1.213    -0.843 
     752    -1.208    -0.818 
     753    -1.203    -0.840 
     754    -1.199    -0.858 
     755    -1.196    -0.842 
     756    -1.194    -0.819 
     757    -1.195    -0.824 
     758    -1.198    -0.854 
     759    -1.202    -0.838 
     760    -1.208    -0.803 
     761    -1.214    -0.823 
     762    -1.217    -0.849 
     763    -1.220    -0.825 
     764    -1.222    -0.795 
     765    -1.225    -0.819 
     766    -1.227    -0.846 
     767    -1.228    -0.822 
     768    -1.228    -0.810 
     769    -1.225    -0.837 
     770    -1.219    -0.842 
     771    -1.211    -0.827 
     772    -1.205    -0.814 
     773    -1.200    -0.833 
     774    -1.199    -0.845 
     775    -1.198    -0.828 
     776    -1.202    -0.819 
     777    -1.207    -0.840 
     778    -1.214    -0.849 
     779    -1.221    -0.836 
     780    -1.227    -0.822 
     781    -1.232    -0.825 
     782    -1.235    -0.844 
     783    -1.237    -0.836 
     784    -1.237    -0.813 
     785    -1.234    -0.828 
     786    -1.227    -0.861 
     787    -1.219    -0.842 
     788    -1.209    -0.811 
     789    -1.202    -0.832 
     790    -1.198    -0.857 
     791    -1.196    -0.833 
     792    -1.199    -0.805 
     793    -1.204    -0.823 
     794    -1.212    -0.857 
     795    -1.221    -0.832 
     796    -1.229    -0.804 
     797    -1.236    -0.834 
     798    -1.240    -0.853 
     799    -1.241    -0.826 
     800    -1.242    -0.801 
     801    -1.239    -0.831 
     802    -1.234    -0.853 
     803    -1.228    -0.819 
     804    -1.219    -0.811 
     805    -1.212    -0.852 
     806    -1.205    -0.867 
     807    -1.198    -0.825 
     808    -1.193    -0.809 
     809    -1.191    -0.853 
     810    -1.192    -0.869 
     811    -1.198    -0.827 
     812    -1.206    -0.801 
     813    -1.215    -0.842 
     814    -1.225    -0.863 
     815    -1.233    -0.809 
     816    -1.240    -0.783 
     817    -1.246    -0.836 
     818    -1.248    -0.829 
     819    -1.247    -0.778 
     820    -1.243    -0.794 
     821    -1.236    -0.834 
     822    -1.227    -0.818 
     823    -1.216    -0.780 
     824    -1.205    -0.808 
     825    -1.196    -0.843 
     826    -1.193    -0.818 
     827    -1.194    -0.796 
     828    -1.198    -0.829 
     829    -1.204    -0.865 
     830    -1.211    -0.846 
     831    -1.217    -0.823 
     832    -1.224    -0.833 
     833    -1.230    -0.865 
     834    -1.234    -0.863 
     835    -1.237    -0.832 
     836    -1.237    -0.824 
     837    -1.233    -0.847 
     838    -1.227    -0.848 
     839    -1.218    -0.816 
     840    -1.210    -0.810 
     841    -1.202    -0.827 
     842    -1.195    -0.832 
     843    -1.190    -0.810 
     844    -1.186    -0.796 
     845    -1.186    -0.821 
     846    -1.188    -0.837 
     847    -1.193    -0.811 
     848    -1.199    -0.810 
     849    -1.205    -0.838 
     850    -1.209    -0.834 
     851    -1.211    -0.808 
     852    -1.212    -0.811 
     853    -1.212    -0.838 
     854    -1.213    -0.836 
     855    -1.213    -0.806 
     856    -1.211    -0.819 
     857    -1.208    -0.845 
     858    -1.204    -0.834 
     859    -1.201    -0.812 
     860    -1.198    -0.821 
     861    -1.196    -0.833 
     862    -1.197    -0.831 
     863    -1.200    -0.815 
     864    -1.203    -0.830 
     865    -1.206    -0.854 
     866    -1.208    -0.845 
     867    -1.209    -0.824 
     868    -1.210    -0.837 
     869    -1.211    -0.864 
     870    -1.212    -0.847 
     871    -1.214    -0.830 
     872    -1.215    -0.847 
     873    -1.216    -0.863 
     874    -1.218    -0.856 
     875    -1.218    -0.836 
     876    -1.216    -0.850 
     877    -1.213    -0.868 
     878    -1.210    -0.856 
     879    -1.208    -0.827 
     880    -1.206    -0.834 
     881    -1.206    -0.864 
     882    -1.205    -0.854 
     883    -1.204    -0.823 
     884    -1.205    -0.827 
     885    -1.206    -0.861 
     886    -1.208    -0.855 
     887    -1.211    -0.812 
     888    -1.216    -0.812 
     889    -1.220    -0.850 
     890    -1.224    -0.831 
     891    -1.228    -0.791 
     892    -1.230    -0.815 
     893    -1.230    -0.849 
     894    -1.228    -0.832 
     895    -1.223    -0.796 
     896    -1.215    -0.814 
     897    -1.208    -0.847 
     898    -1.199    -0.819 
     899    -1.192    -0.789 
     900    -1.188    -0.823 
     901    -1.189    -0.843 
     902    -1.192    -0.809 
     903    -1.197    -0.792 
     904    -1.204    -0.826 
     905    -1.210    -0.840 
     906    -1.215    -0.797 
     907    -1.221    -0.788 
     908    -1.225    -0.828 
     909    -1.227    -0.828 
     910    -1.227    -0.788 
     911    -1.225    -0.806 
     912    -1.220    -0.845 
     913    -1.213    -0.833 
     914    -1.204    -0.799 
     915    -1.196    -0.820 
     916    -1.189    -0.858 
     917    -1.183    -0.849 
     918    -1.180    -0.820 
     919    -1.180    -0.831 
     920    -1.182    -0.867 
     921    -1.187    -0.876 
     922    -1.192    -0.845 
     923    -1.199    -0.825 
     924    -1.206    -0.846 
     925    -1.212    -0.861 
     926    -1.216    -0.833 
     927    -1.219    -0.802 
     928    -1.221    -0.823 
     929    -1.220    -0.840 
     930    -1.217    -0.807 
     931    -1.212    -0.785 
     932    -1.207    -0.809 
     933    -1.201    -0.813 
     934    -1.197    -0.789 
     935    -1.194    -0.780 
     936    -1.194    -0.803 
     937    -1.195    -0.811 
     938    -1.197    -0.796 
     939    -1.200    -0.794 
     940    -1.202    -0.814 
     941    -1.204    -0.823 
     942    -1.205    -0.811 
     943    -1.207    -0.802 
     944    -1.209    -0.828 
     945    -1.212    -0.844 
     946    -1.214    -0.823 
     947    -1.216    -0.823 
     948    -1.215    -0.854 
     949    -1.213    -0.864 
     950    -1.209    -0.834 
     951    -1.204    -0.831 
     952    -1.200    -0.860 
     953    -1.196    -0.864 
     954    -1.194    -0.836 
     955    -1.195    -0.831 
     956    -1.197    -0.865 
     957    -1.199    -0.865 
     958    -1.201    -0.837 
     959    -1.201    -0.836 
     960    -1.202    -0.868 
     961    -1.203    -0.861 
     962    -1.205    -0.829 
     963    -1.209    -0.835 
     964    -1.213    -0.873 
     965    -1.216    -0.862 
     966    -1.218    -0.825 
     967    -1.218    -0.833 
     968    -1.217    -0.866 
     969    -1.216    -0.851 
     970    -1.214    -0.817 
     971    -1.214    -0.822 
     972    -1.214    -0.854 
     973    -1.215    -0.836 
     974    -1.217    -0.806 
     975    -1.217    -0.826 
     976    -1.216    -0.846 
     977    -1.213    -0.827 
     978    -1.209    -0.803 
     979    -1.207    -0.827 
     980    -1.204    -0.837 
     981    -1.201    -0.810 
     982    -1.198    -0.802 
     983    -1.196    -0.824 
     984    -1.194    -0.838 
     985    -1.194    -0.822 
     986    -1.193    -0.811 
     987    -1.191    -0.823 
     988    -1.192    -0.836 
     989    -1.192    -0.825 
     990    -1.195    -0.811 
     991    -1.199    -0.822 
     992    -1.204    -0.837 
     993    -1.208    -0.825 
     994    -1.210    -0.819 
     995    -1.211    -0.831 
     996    -1.212    -0.833 
     997    -1.211    -0.825 
     998    -1.210    -0.820 
